# Log Gross Income (lower edge), Log Gross Income (upper edge), Log Liq Wealth (lower edge), Log Liq Wealth (upper edge), Probability
8.294049640102028, 8.448993399254363, 0.0, 0.7453716929240793, 0.07095846087430382
8.294049640102028, 8.448993399254363, 0.7453716929240793, 1.4907433858481587, 0.06537800385729238
8.294049640102028, 8.448993399254363, 1.4907433858481587, 2.236115078772238, 0.06306031942455802
8.294049640102028, 8.448993399254363, 2.236115078772238, 2.9814867716963174, 0.0
8.294049640102028, 8.448993399254363, 2.9814867716963174, 3.726858464620397, 0.0
8.294049640102028, 8.448993399254363, 3.726858464620397, 4.472230157544476, 0.01726547373826937
8.294049640102028, 8.448993399254363, 4.472230157544476, 5.217601850468555, 0.10593467729777058
8.294049640102028, 8.448993399254363, 5.217601850468555, 5.962973543392635, 0.09292425599689656
8.294049640102028, 8.448993399254363, 5.962973543392635, 6.708345236316714, 0.14155481460954444
8.294049640102028, 8.448993399254363, 6.708345236316714, 7.453716929240794, 0.09922879303558496
8.294049640102028, 8.448993399254363, 7.453716929240794, 8.199088622164872, 0.0
8.294049640102028, 8.448993399254363, 8.199088622164872, 8.944460315088952, 0.17791622164999835
8.294049640102028, 8.448993399254363, 8.944460315088952, 9.689832008013031, 0.09734462006898834
8.294049640102028, 8.448993399254363, 9.689832008013031, 10.43520370093711, 0.05963197024457466
8.294049640102028, 8.448993399254363, 10.43520370093711, 11.18057539386119, 0.008802389202218597
8.294049640102028, 8.448993399254363, 11.18057539386119, 11.92594708678527, 0.0
8.294049640102028, 8.448993399254363, 11.92594708678527, 12.671318779709349, 0.0
8.294049640102028, 8.448993399254363, 12.671318779709349, 13.416690472633428, 0.0
8.294049640102028, 8.448993399254363, 13.416690472633428, 14.162062165557508, 0.0
8.294049640102028, 8.448993399254363, 14.162062165557508, 14.907433858481587, 0.0
8.448993399254363, 8.603937158406696, 0.0, 0.7453716929240793, 0.054254497058348936
8.448993399254363, 8.603937158406696, 0.7453716929240793, 1.4907433858481587, 0.0
8.448993399254363, 8.603937158406696, 1.4907433858481587, 2.236115078772238, 0.07981716400163653
8.448993399254363, 8.603937158406696, 2.236115078772238, 2.9814867716963174, 0.024691344059475824
8.448993399254363, 8.603937158406696, 2.9814867716963174, 3.726858464620397, 0.023156783503256104
8.448993399254363, 8.603937158406696, 3.726858464620397, 4.472230157544476, 0.00863009517152878
8.448993399254363, 8.603937158406696, 4.472230157544476, 5.217601850468555, 0.032511352270605434
8.448993399254363, 8.603937158406696, 5.217601850468555, 5.962973543392635, 0.10561125301955508
8.448993399254363, 8.603937158406696, 5.962973543392635, 6.708345236316714, 0.1214194240287963
8.448993399254363, 8.603937158406696, 6.708345236316714, 7.453716929240794, 0.07745552949421698
8.448993399254363, 8.603937158406696, 7.453716929240794, 8.199088622164872, 0.09459326134778735
8.448993399254363, 8.603937158406696, 8.199088622164872, 8.944460315088952, 0.124580283163836
8.448993399254363, 8.603937158406696, 8.944460315088952, 9.689832008013031, 0.060284271308033564
8.448993399254363, 8.603937158406696, 9.689832008013031, 10.43520370093711, 0.032042665576547134
8.448993399254363, 8.603937158406696, 10.43520370093711, 11.18057539386119, 0.07579003163050664
8.448993399254363, 8.603937158406696, 11.18057539386119, 11.92594708678527, 0.08516204436586947
8.448993399254363, 8.603937158406696, 11.92594708678527, 12.671318779709349, 0.0
8.448993399254363, 8.603937158406696, 12.671318779709349, 13.416690472633428, 0.0
8.448993399254363, 8.603937158406696, 13.416690472633428, 14.162062165557508, 0.0
8.448993399254363, 8.603937158406696, 14.162062165557508, 14.907433858481587, 0.0
8.603937158406696, 8.758880917559031, 0.0, 0.7453716929240793, 0.013662077592456136
8.603937158406696, 8.758880917559031, 0.7453716929240793, 1.4907433858481587, 0.0
8.603937158406696, 8.758880917559031, 1.4907433858481587, 2.236115078772238, 0.0
8.603937158406696, 8.758880917559031, 2.236115078772238, 2.9814867716963174, 0.03830089511857697
8.603937158406696, 8.758880917559031, 2.9814867716963174, 3.726858464620397, 0.05050760838647006
8.603937158406696, 8.758880917559031, 3.726858464620397, 4.472230157544476, 0.044711570026739006
8.603937158406696, 8.758880917559031, 4.472230157544476, 5.217601850468555, 0.0799542702012621
8.603937158406696, 8.758880917559031, 5.217601850468555, 5.962973543392635, 0.08027774943348366
8.603937158406696, 8.758880917559031, 5.962973543392635, 6.708345236316714, 0.2234507952755062
8.603937158406696, 8.758880917559031, 6.708345236316714, 7.453716929240794, 0.08544418043910726
8.603937158406696, 8.758880917559031, 7.453716929240794, 8.199088622164872, 0.11369329178549094
8.603937158406696, 8.758880917559031, 8.199088622164872, 8.944460315088952, 0.09477735576031715
8.603937158406696, 8.758880917559031, 8.944460315088952, 9.689832008013031, 0.1164555334450161
8.603937158406696, 8.758880917559031, 9.689832008013031, 10.43520370093711, 0.02185398069660615
8.603937158406696, 8.758880917559031, 10.43520370093711, 11.18057539386119, 0.024439818840764255
8.603937158406696, 8.758880917559031, 11.18057539386119, 11.92594708678527, 0.012470872998204038
8.603937158406696, 8.758880917559031, 11.92594708678527, 12.671318779709349, 0.0
8.603937158406696, 8.758880917559031, 12.671318779709349, 13.416690472633428, 0.0
8.603937158406696, 8.758880917559031, 13.416690472633428, 14.162062165557508, 0.0
8.603937158406696, 8.758880917559031, 14.162062165557508, 14.907433858481587, 0.0
8.758880917559031, 8.913824676711366, 0.0, 0.7453716929240793, 0.04497277483210471
8.758880917559031, 8.913824676711366, 0.7453716929240793, 1.4907433858481587, 0.022029633911311026
8.758880917559031, 8.913824676711366, 1.4907433858481587, 2.236115078772238, 0.012157918156250735
8.758880917559031, 8.913824676711366, 2.236115078772238, 2.9814867716963174, 0.022302860004394173
8.758880917559031, 8.913824676711366, 2.9814867716963174, 3.726858464620397, 0.03857450233518372
8.758880917559031, 8.913824676711366, 3.726858464620397, 4.472230157544476, 0.04437266061335453
8.758880917559031, 8.913824676711366, 4.472230157544476, 5.217601850468555, 0.07515315361618076
8.758880917559031, 8.913824676711366, 5.217601850468555, 5.962973543392635, 0.062144645385724256
8.758880917559031, 8.913824676711366, 5.962973543392635, 6.708345236316714, 0.13746157172091808
8.758880917559031, 8.913824676711366, 6.708345236316714, 7.453716929240794, 0.11679951302663018
8.758880917559031, 8.913824676711366, 7.453716929240794, 8.199088622164872, 0.12597661205710464
8.758880917559031, 8.913824676711366, 8.199088622164872, 8.944460315088952, 0.09057381991396837
8.758880917559031, 8.913824676711366, 8.944460315088952, 9.689832008013031, 0.10499115626211375
8.758880917559031, 8.913824676711366, 9.689832008013031, 10.43520370093711, 0.0319881382020299
8.758880917559031, 8.913824676711366, 10.43520370093711, 11.18057539386119, 0.04731664589705788
8.758880917559031, 8.913824676711366, 11.18057539386119, 11.92594708678527, 0.021767410932383453
8.758880917559031, 8.913824676711366, 11.92594708678527, 12.671318779709349, 0.0
8.758880917559031, 8.913824676711366, 12.671318779709349, 13.416690472633428, 0.0
8.758880917559031, 8.913824676711366, 13.416690472633428, 14.162062165557508, 0.0014169831332897463
8.758880917559031, 8.913824676711366, 14.162062165557508, 14.907433858481587, 0.0
8.913824676711366, 9.068768435863701, 0.0, 0.7453716929240793, 0.023760855825351743
8.913824676711366, 9.068768435863701, 0.7453716929240793, 1.4907433858481587, 0.006275764894990496
8.913824676711366, 9.068768435863701, 1.4907433858481587, 2.236115078772238, 0.010325333510192259
8.913824676711366, 9.068768435863701, 2.236115078772238, 2.9814867716963174, 0.029015328155006303
8.913824676711366, 9.068768435863701, 2.9814867716963174, 3.726858464620397, 0.04458827288146515
8.913824676711366, 9.068768435863701, 3.726858464620397, 4.472230157544476, 0.04258927495873521
8.913824676711366, 9.068768435863701, 4.472230157544476, 5.217601850468555, 0.09060682039912024
8.913824676711366, 9.068768435863701, 5.217601850468555, 5.962973543392635, 0.07196419994552486
8.913824676711366, 9.068768435863701, 5.962973543392635, 6.708345236316714, 0.1042483885345139
8.913824676711366, 9.068768435863701, 6.708345236316714, 7.453716929240794, 0.08401309153775725
8.913824676711366, 9.068768435863701, 7.453716929240794, 8.199088622164872, 0.10018615743500352
8.913824676711366, 9.068768435863701, 8.199088622164872, 8.944460315088952, 0.13340232904234733
8.913824676711366, 9.068768435863701, 8.944460315088952, 9.689832008013031, 0.13146376206062343
8.913824676711366, 9.068768435863701, 9.689832008013031, 10.43520370093711, 0.07237740585250906
8.913824676711366, 9.068768435863701, 10.43520370093711, 11.18057539386119, 0.024424843188715555
8.913824676711366, 9.068768435863701, 11.18057539386119, 11.92594708678527, 0.024807617849039423
8.913824676711366, 9.068768435863701, 11.92594708678527, 12.671318779709349, 0.0
8.913824676711366, 9.068768435863701, 12.671318779709349, 13.416690472633428, 0.0059505539291041165
8.913824676711366, 9.068768435863701, 13.416690472633428, 14.162062165557508, 0.0
8.913824676711366, 9.068768435863701, 14.162062165557508, 14.907433858481587, 0.0
9.068768435863701, 9.223712195016034, 0.0, 0.7453716929240793, 0.013328274404651227
9.068768435863701, 9.223712195016034, 0.7453716929240793, 1.4907433858481587, 0.007296480996693053
9.068768435863701, 9.223712195016034, 1.4907433858481587, 2.236115078772238, 0.015477231003455523
9.068768435863701, 9.223712195016034, 2.236115078772238, 2.9814867716963174, 0.01421168361334842
9.068768435863701, 9.223712195016034, 2.9814867716963174, 3.726858464620397, 0.05372374982833898
9.068768435863701, 9.223712195016034, 3.726858464620397, 4.472230157544476, 0.03851976201575796
9.068768435863701, 9.223712195016034, 4.472230157544476, 5.217601850468555, 0.06781221033956437
9.068768435863701, 9.223712195016034, 5.217601850468555, 5.962973543392635, 0.09355381364450624
9.068768435863701, 9.223712195016034, 5.962973543392635, 6.708345236316714, 0.09467546037278919
9.068768435863701, 9.223712195016034, 6.708345236316714, 7.453716929240794, 0.10599983781997355
9.068768435863701, 9.223712195016034, 7.453716929240794, 8.199088622164872, 0.12712337345903676
9.068768435863701, 9.223712195016034, 8.199088622164872, 8.944460315088952, 0.12836661097204852
9.068768435863701, 9.223712195016034, 8.944460315088952, 9.689832008013031, 0.11392265979773435
9.068768435863701, 9.223712195016034, 9.689832008013031, 10.43520370093711, 0.0825269832528115
9.068768435863701, 9.223712195016034, 10.43520370093711, 11.18057539386119, 0.028714455339891472
9.068768435863701, 9.223712195016034, 11.18057539386119, 11.92594708678527, 0.01189911366696491
9.068768435863701, 9.223712195016034, 11.92594708678527, 12.671318779709349, 0.0
9.068768435863701, 9.223712195016034, 12.671318779709349, 13.416690472633428, 0.002848299472433995
9.068768435863701, 9.223712195016034, 13.416690472633428, 14.162062165557508, 0.0
9.068768435863701, 9.223712195016034, 14.162062165557508, 14.907433858481587, 0.0
9.223712195016034, 9.37865595416837, 0.0, 0.7453716929240793, 0.01765097380549486
9.223712195016034, 9.37865595416837, 0.7453716929240793, 1.4907433858481587, 0.009691965756540065
9.223712195016034, 9.37865595416837, 1.4907433858481587, 2.236115078772238, 0.019724671629749637
9.223712195016034, 9.37865595416837, 2.236115078772238, 2.9814867716963174, 0.019479672289814384
9.223712195016034, 9.37865595416837, 2.9814867716963174, 3.726858464620397, 0.03672181375308533
9.223712195016034, 9.37865595416837, 3.726858464620397, 4.472230157544476, 0.031220398189473274
9.223712195016034, 9.37865595416837, 4.472230157544476, 5.217601850468555, 0.05093367626978033
9.223712195016034, 9.37865595416837, 5.217601850468555, 5.962973543392635, 0.08249563949156832
9.223712195016034, 9.37865595416837, 5.962973543392635, 6.708345236316714, 0.0913332359082932
9.223712195016034, 9.37865595416837, 6.708345236316714, 7.453716929240794, 0.11714904980553946
9.223712195016034, 9.37865595416837, 7.453716929240794, 8.199088622164872, 0.1271738320642911
9.223712195016034, 9.37865595416837, 8.199088622164872, 8.944460315088952, 0.14010222150389715
9.223712195016034, 9.37865595416837, 8.944460315088952, 9.689832008013031, 0.13040082077748189
9.223712195016034, 9.37865595416837, 9.689832008013031, 10.43520370093711, 0.09078917618105553
9.223712195016034, 9.37865595416837, 10.43520370093711, 11.18057539386119, 0.019701042275835457
9.223712195016034, 9.37865595416837, 11.18057539386119, 11.92594708678527, 0.009811135263816478
9.223712195016034, 9.37865595416837, 11.92594708678527, 12.671318779709349, 0.004458124650328823
9.223712195016034, 9.37865595416837, 12.671318779709349, 13.416690472633428, 0.001162550383954711
9.223712195016034, 9.37865595416837, 13.416690472633428, 14.162062165557508, 0.0
9.223712195016034, 9.37865595416837, 14.162062165557508, 14.907433858481587, 0.0
9.37865595416837, 9.533599713320704, 0.0, 0.7453716929240793, 0.021508812536167647
9.37865595416837, 9.533599713320704, 0.7453716929240793, 1.4907433858481587, 0.005982302084339711
9.37865595416837, 9.533599713320704, 1.4907433858481587, 2.236115078772238, 0.015372107227982094
9.37865595416837, 9.533599713320704, 2.236115078772238, 2.9814867716963174, 0.011457913371537119
9.37865595416837, 9.533599713320704, 2.9814867716963174, 3.726858464620397, 0.0282285207421712
9.37865595416837, 9.533599713320704, 3.726858464620397, 4.472230157544476, 0.030472413653302135
9.37865595416837, 9.533599713320704, 4.472230157544476, 5.217601850468555, 0.06944291790312249
9.37865595416837, 9.533599713320704, 5.217601850468555, 5.962973543392635, 0.08967453935128093
9.37865595416837, 9.533599713320704, 5.962973543392635, 6.708345236316714, 0.12253421612656203
9.37865595416837, 9.533599713320704, 6.708345236316714, 7.453716929240794, 0.11479611045715468
9.37865595416837, 9.533599713320704, 7.453716929240794, 8.199088622164872, 0.11885638854087635
9.37865595416837, 9.533599713320704, 8.199088622164872, 8.944460315088952, 0.12244917618213608
9.37865595416837, 9.533599713320704, 8.944460315088952, 9.689832008013031, 0.11333273988139653
9.37865595416837, 9.533599713320704, 9.689832008013031, 10.43520370093711, 0.07647620138752637
9.37865595416837, 9.533599713320704, 10.43520370093711, 11.18057539386119, 0.04296744288630355
9.37865595416837, 9.533599713320704, 11.18057539386119, 11.92594708678527, 0.014114810130128453
9.37865595416837, 9.533599713320704, 11.92594708678527, 12.671318779709349, 0.0023333875380127165
9.37865595416837, 9.533599713320704, 12.671318779709349, 13.416690472633428, 0.0
9.37865595416837, 9.533599713320704, 13.416690472633428, 14.162062165557508, 0.0
9.37865595416837, 9.533599713320704, 14.162062165557508, 14.907433858481587, 0.0
9.533599713320704, 9.68854347247304, 0.0, 0.7453716929240793, 0.014956286408690338
9.533599713320704, 9.68854347247304, 0.7453716929240793, 1.4907433858481587, 0.00655589070403355
9.533599713320704, 9.68854347247304, 1.4907433858481587, 2.236115078772238, 0.0068830079256585585
9.533599713320704, 9.68854347247304, 2.236115078772238, 2.9814867716963174, 0.008833777618630167
9.533599713320704, 9.68854347247304, 2.9814867716963174, 3.726858464620397, 0.02811135789587985
9.533599713320704, 9.68854347247304, 3.726858464620397, 4.472230157544476, 0.029755819457261898
9.533599713320704, 9.68854347247304, 4.472230157544476, 5.217601850468555, 0.05074532427755672
9.533599713320704, 9.68854347247304, 5.217601850468555, 5.962973543392635, 0.07219420152945416
9.533599713320704, 9.68854347247304, 5.962973543392635, 6.708345236316714, 0.12516914576594895
9.533599713320704, 9.68854347247304, 6.708345236316714, 7.453716929240794, 0.09305326202541764
9.533599713320704, 9.68854347247304, 7.453716929240794, 8.199088622164872, 0.11936198130985291
9.533599713320704, 9.68854347247304, 8.199088622164872, 8.944460315088952, 0.13590692238029034
9.533599713320704, 9.68854347247304, 8.944460315088952, 9.689832008013031, 0.14098872473909516
9.533599713320704, 9.68854347247304, 9.689832008013031, 10.43520370093711, 0.08318599815658731
9.533599713320704, 9.68854347247304, 10.43520370093711, 11.18057539386119, 0.06329770105476114
9.533599713320704, 9.68854347247304, 11.18057539386119, 11.92594708678527, 0.014179658292292613
9.533599713320704, 9.68854347247304, 11.92594708678527, 12.671318779709349, 0.005608170653989948
9.533599713320704, 9.68854347247304, 12.671318779709349, 13.416690472633428, 0.0
9.533599713320704, 9.68854347247304, 13.416690472633428, 14.162062165557508, 0.0012127698045990099
9.533599713320704, 9.68854347247304, 14.162062165557508, 14.907433858481587, 0.0
9.68854347247304, 9.843487231625373, 0.0, 0.7453716929240793, 0.007761496843540435
9.68854347247304, 9.843487231625373, 0.7453716929240793, 1.4907433858481587, 0.0031379838089422717
9.68854347247304, 9.843487231625373, 1.4907433858481587, 2.236115078772238, 0.006481070755115438
9.68854347247304, 9.843487231625373, 2.236115078772238, 2.9814867716963174, 0.010876969777748406
9.68854347247304, 9.843487231625373, 2.9814867716963174, 3.726858464620397, 0.015187535211734216
9.68854347247304, 9.843487231625373, 3.726858464620397, 4.472230157544476, 0.03528906337912619
9.68854347247304, 9.843487231625373, 4.472230157544476, 5.217601850468555, 0.04346344399257411
9.68854347247304, 9.843487231625373, 5.217601850468555, 5.962973543392635, 0.08327357431467851
9.68854347247304, 9.843487231625373, 5.962973543392635, 6.708345236316714, 0.12583335280570707
9.68854347247304, 9.843487231625373, 6.708345236316714, 7.453716929240794, 0.10563925182922845
9.68854347247304, 9.843487231625373, 7.453716929240794, 8.199088622164872, 0.12309540818216654
9.68854347247304, 9.843487231625373, 8.199088622164872, 8.944460315088952, 0.11584266353244196
9.68854347247304, 9.843487231625373, 8.944460315088952, 9.689832008013031, 0.14623398270260307
9.68854347247304, 9.843487231625373, 9.689832008013031, 10.43520370093711, 0.08914789569266333
9.68854347247304, 9.843487231625373, 10.43520370093711, 11.18057539386119, 0.06215234700594154
9.68854347247304, 9.843487231625373, 11.18057539386119, 11.92594708678527, 0.016769292685268205
9.68854347247304, 9.843487231625373, 11.92594708678527, 12.671318779709349, 0.007178347498309384
9.68854347247304, 9.843487231625373, 12.671318779709349, 13.416690472633428, 0.0026363199822108867
9.68854347247304, 9.843487231625373, 13.416690472633428, 14.162062165557508, 0.0
9.68854347247304, 9.843487231625373, 14.162062165557508, 14.907433858481587, 0.0
9.843487231625373, 9.998430990777708, 0.0, 0.7453716929240793, 0.009679725990535792
9.843487231625373, 9.998430990777708, 0.7453716929240793, 1.4907433858481587, 0.0012390167923194508
9.843487231625373, 9.998430990777708, 1.4907433858481587, 2.236115078772238, 0.006895205324930759
9.843487231625373, 9.998430990777708, 2.236115078772238, 2.9814867716963174, 0.015490928294664634
9.843487231625373, 9.998430990777708, 2.9814867716963174, 3.726858464620397, 0.01618087882377034
9.843487231625373, 9.998430990777708, 3.726858464620397, 4.472230157544476, 0.019115134555138
9.843487231625373, 9.998430990777708, 4.472230157544476, 5.217601850468555, 0.04170137184242586
9.843487231625373, 9.998430990777708, 5.217601850468555, 5.962973543392635, 0.07076723264368344
9.843487231625373, 9.998430990777708, 5.962973543392635, 6.708345236316714, 0.1079498780555743
9.843487231625373, 9.998430990777708, 6.708345236316714, 7.453716929240794, 0.12262093520404455
9.843487231625373, 9.998430990777708, 7.453716929240794, 8.199088622164872, 0.115710169616634
9.843487231625373, 9.998430990777708, 8.199088622164872, 8.944460315088952, 0.12435974637180398
9.843487231625373, 9.998430990777708, 8.944460315088952, 9.689832008013031, 0.1233765386087587
9.843487231625373, 9.998430990777708, 9.689832008013031, 10.43520370093711, 0.11746680461708575
9.843487231625373, 9.998430990777708, 10.43520370093711, 11.18057539386119, 0.07246131846814949
9.843487231625373, 9.998430990777708, 11.18057539386119, 11.92594708678527, 0.021953519002154483
9.843487231625373, 9.998430990777708, 11.92594708678527, 12.671318779709349, 0.008358324355444823
9.843487231625373, 9.998430990777708, 12.671318779709349, 13.416690472633428, 0.0038509827144026674
9.843487231625373, 9.998430990777708, 13.416690472633428, 14.162062165557508, 0.0008222887184789981
9.843487231625373, 9.998430990777708, 14.162062165557508, 14.907433858481587, 0.0
9.998430990777708, 10.153374749930043, 0.0, 0.7453716929240793, 0.008200510247650804
9.998430990777708, 10.153374749930043, 0.7453716929240793, 1.4907433858481587, 0.0039002040524622186
9.998430990777708, 10.153374749930043, 1.4907433858481587, 2.236115078772238, 0.006563907159392043
9.998430990777708, 10.153374749930043, 2.236115078772238, 2.9814867716963174, 0.008272603059038368
9.998430990777708, 10.153374749930043, 2.9814867716963174, 3.726858464620397, 0.022030064958354915
9.998430990777708, 10.153374749930043, 3.726858464620397, 4.472230157544476, 0.02619668147769074
9.998430990777708, 10.153374749930043, 4.472230157544476, 5.217601850468555, 0.028393743958400112
9.998430990777708, 10.153374749930043, 5.217601850468555, 5.962973543392635, 0.06392287799291799
9.998430990777708, 10.153374749930043, 5.962973543392635, 6.708345236316714, 0.10112272256735304
9.998430990777708, 10.153374749930043, 6.708345236316714, 7.453716929240794, 0.1376886743030475
9.998430990777708, 10.153374749930043, 7.453716929240794, 8.199088622164872, 0.11014264271420662
9.998430990777708, 10.153374749930043, 8.199088622164872, 8.944460315088952, 0.13256510546529446
9.998430990777708, 10.153374749930043, 8.944460315088952, 9.689832008013031, 0.11591740294694475
9.998430990777708, 10.153374749930043, 9.689832008013031, 10.43520370093711, 0.10362986589520427
9.998430990777708, 10.153374749930043, 10.43520370093711, 11.18057539386119, 0.08734351094033202
9.998430990777708, 10.153374749930043, 11.18057539386119, 11.92594708678527, 0.030868753921116255
9.998430990777708, 10.153374749930043, 11.92594708678527, 12.671318779709349, 0.012539176113484185
9.998430990777708, 10.153374749930043, 12.671318779709349, 13.416690472633428, 0.0005037362691429675
9.998430990777708, 10.153374749930043, 13.416690472633428, 14.162062165557508, 0.00019781595796656567
9.998430990777708, 10.153374749930043, 14.162062165557508, 14.907433858481587, 0.0
10.153374749930043, 10.308318509082376, 0.0, 0.7453716929240793, 0.0037070749288791918
10.153374749930043, 10.308318509082376, 0.7453716929240793, 1.4907433858481587, 0.0017286227248847752
10.153374749930043, 10.308318509082376, 1.4907433858481587, 2.236115078772238, 0.004761554057935522
10.153374749930043, 10.308318509082376, 2.236115078772238, 2.9814867716963174, 0.008369113432691843
10.153374749930043, 10.308318509082376, 2.9814867716963174, 3.726858464620397, 0.010597252472851641
10.153374749930043, 10.308318509082376, 3.726858464620397, 4.472230157544476, 0.023643002822490457
10.153374749930043, 10.308318509082376, 4.472230157544476, 5.217601850468555, 0.025592741572921844
10.153374749930043, 10.308318509082376, 5.217601850468555, 5.962973543392635, 0.05840579208519159
10.153374749930043, 10.308318509082376, 5.962973543392635, 6.708345236316714, 0.08804161306516521
10.153374749930043, 10.308318509082376, 6.708345236316714, 7.453716929240794, 0.11125567308009585
10.153374749930043, 10.308318509082376, 7.453716929240794, 8.199088622164872, 0.13035497285180558
